sim_id,pressure,control,chaos,final_entropy,mean_entropy,max_entropy,mean_instability,max_instability
36,0.6666666269302368,0.3333333432674408,0.0,-0.0,0.1384761482477188,3.4644956588745117,0.014975093305110931,0.3373228907585144
37,0.6666666269302368,0.3333333432674408,0.1666666716337204,1.1723741292953491,1.2569864988327026,3.4648075103759766,0.011422209441661835,0.25475287437438965
38,0.6666666269302368,0.3333333432674408,0.3333333134651184,1.8457274436950684,1.907002329826355,3.464900255203247,0.009322429075837135,0.17864537239074707
39,0.6666666269302368,0.3333333432674408,0.5,2.2491297721862793,2.297675371170044,3.4648752212524414,0.008244342170655727,0.12705087661743164
40,0.6666666269302368,0.6666666269302368,0.0,-0.0,0.12908852100372314,3.464320659637451,0.016138173639774323,0.3793363571166992
41,0.6666666269302368,0.6666666269302368,0.1666666716337204,1.1446698904037476,1.2298444509506226,3.4645321369171143,0.011806108988821507,0.3203608989715576
42,0.6666666269302368,0.6666666269302368,0.3333333134651184,1.8252109289169312,1.8773590326309204,3.4649200439453125,0.010099949315190315,0.2403864860534668
43,0.6666666269302368,0.6666666269302368,0.5,2.2225663661956787,2.2656540870666504,3.4647324085235596,0.008734199218451977,0.1797325611114502
44,0.6666666269302368,1.0,0.0,-0.0,0.12625078856945038,3.464754581451416,0.016154658049345016,0.41620922088623047
45,0.6666666269302368,1.0,0.1666666716337204,1.1414844989776611,1.2067352533340454,3.464665651321411,0.011637941002845764,0.3860805034637451
46,0.6666666269302368,1.0,0.3333333134651184,1.7998452186584473,1.8563047647476196,3.4649465084075928,0.009731528349220753,0.3091471195220947
47,0.6666666269302368,1.0,0.5,2.2122700214385986,2.2455224990844727,3.464810848236084,0.008582398295402527,0.22774052619934082
48,1.0,0.0,0.0,-0.0,0.1000010296702385,3.4649460315704346,0.014001722447574139,0.43733662366867065
49,1.0,0.0,0.1666666716337204,1.0279284715652466,1.0897403955459595,3.4648029804229736,0.012755565345287323,0.31131625175476074
50,1.0,0.0,0.3333333134651184,1.68424654006958,1.7263414859771729,3.4643383026123047,0.010615689679980278,0.24872589111328125
51,1.0,0.0,0.5,2.0680384635925293,2.1070005893707275,3.4649078845977783,0.010320951230823994,0.1797490119934082
52,1.0,0.3333333432674408,0.0,-0.0,0.09597598761320114,3.4652187824249268,0.014451855793595314,0.46932095289230347
53,1.0,0.3333333432674408,0.1666666716337204,1.0084807872772217,1.07454514503479,3.4648513793945312,0.012834438122808933,0.37316298484802246
54,1.0,0.3333333432674408,0.3333333134651184,1.6694862842559814,1.708986759185791,3.464749574661255,0.011435494758188725,0.30692195892333984
55,1.0,0.3333333432674408,0.5,2.0502772331237793,2.090543031692505,3.4647810459136963,0.010460683144629002,0.23895573616027832
56,1.0,0.6666666269302368,0.0,-0.0,0.09094710648059845,3.464994430541992,0.014720399864017963,0.4967815577983856
57,1.0,0.6666666269302368,0.1666666716337204,0.9989495277404785,1.0628012418746948,3.4649486541748047,0.012890144251286983,0.44829654693603516
58,1.0,0.6666666269302368,0.3333333134651184,1.6767889261245728,1.696838617324829,3.464559316635132,0.010887340642511845,0.3760528564453125
59,1.0,0.6666666269302368,0.5,2.0443010330200195,2.0767314434051514,3.464509963989258,0.010088816285133362,0.2851901054382324
60,1.0,1.0,0.0,-0.0,0.08616356551647186,3.464871644973755,0.015142341144382954,0.5594062805175781
61,1.0,1.0,0.1666666716337204,0.9899488091468811,1.0511475801467896,3.4651741981506348,0.012473373673856258,0.5244278907775879
62,1.0,1.0,0.3333333134651184,1.6473411321640015,1.6866098642349243,3.464752197265625,0.011251764371991158,0.4329521656036377
63,1.0,1.0,0.5,2.015918731689453,2.065777540206909,3.464843511581421,0.010413647629320621,0.34311795234680176
